id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_log,effective_year,sale_year,house_age,living_to_lot_ratio,lat_long_interaction,dist_to_center,geo_cluster
192700080,2015-02-13,312000,3,2.5,2070,25710,1.0,0,0,5,6,2070,0,1917,0,98022,47.2032,-121.964,1350,17998,12.650761671914688,1917,2015,98,0.08051341890315053,-5757.0910848,0.4363314477411148,2
3394100030,2014-09-09,975000,4,2.5,2720,11049,2.0,0,0,3,10,2720,0,1989,0,98004,47.5815,-122.192,2750,11049,13.790193775620484,1989,2014,25,0.24617612453615711,-5814.078648,0.030335029833287588,1
2878601425,2014-05-22,600000,3,1.75,1650,5100,1.0,0,0,5,7,1040,610,1908,0,98115,47.6873,-122.321,1540,5100,13.304686600863562,1908,2014,106,0.3235294117647059,-5833.1582233,0.1656638937226122,3
1737320060,2014-06-10,366000,3,1.75,1520,8625,1.0,0,0,3,8,1520,0,1976,0,98011,47.7687,-122.223,2080,9200,12.810391344620207,1976,2014,38,0.17623188405797102,-5838.4338201,0.20815752264814155,3
3826500470,2015-04-15,305000,3,2.25,1630,10962,1.0,0,0,4,8,1100,530,1977,0,98030,47.3801,-122.166,1830,8470,12.628070334272698,1977,2015,38,0.14869549352307973,-5788.237296599999,0.1869298190833831,2
1797500600,2014-08-25,850000,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,13.652992804936396,2007,2014,7,0.7645631067961165,-5831.416551,0.152732325506563,3
8122100130,2014-06-18,415000,3,1.75,1270,4800,1.0,0,0,3,7,1270,0,1952,2014,98126,47.5362,-122.376,1220,4800,12.936036208848487,2014,2014,0,0.26458333333333334,-5817.290011200001,0.16373675074960398,1
3579000010,2014-08-14,428040,3,2.5,2150,9266,2.0,0,0,3,8,2150,0,1988,0,98028,47.7445,-122.248,2150,12550,12.966974264368467,1988,2014,26,0.23203108137276063,-5836.6696360000005,0.18686622112959328,3
1626079012,2015-02-25,439950,3,1.75,1720,223377,1.0,0,0,3,7,1240,480,1950,0,98019,47.7329,-121.92,2530,221442,12.99441863605669,1950,2015,65,0.007699987017463749,-5819.595168,0.340797998390245,0
2351800065,2015-02-17,590000,3,1.75,2180,6120,1.0,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122,13.28787951079572,1949,2015,66,0.3562091503267974,-5832.6104905,0.21077238998260484,3
9268851800,2014-05-05,415000,3,2.25,1620,998,2.5,0,0,3,8,1540,80,2010,0,98027,47.5401,-122.027,1620,1299,12.936036208848487,2010,2014,4,1.623246492985972,-5801.1757827,0.18824559754967304,0
5016001060,2014-05-30,650000,2,2.5,1740,2500,2.0,0,2,3,8,1210,530,1994,0,98112,47.622,-122.3,1640,2500,13.384729180332174,1994,2014,20,0.696,-5824.1705999999995,0.10550147742285634,3
2423069155,2014-11-20,460000,4,2.0,2090,40419,1.0,0,0,4,7,2090,0,1984,0,98027,47.4691,-121.993,2380,63162,13.038983942375959,1984,2014,30,0.051708354981568075,-5790.897916299999,0.23934656582834374,2
3410600015,2015-04-06,250000,2,0.75,700,16828,1.0,0,0,4,6,700,0,1958,0,98092,47.3009,-122.125,2010,29316,12.429220196836383,1958,2015,57,0.04159733777038269,-5776.6224125,0.27468837271555513,2
5693501028,2015-04-03,610000,3,2.5,1300,1331,3.0,0,0,3,8,1300,0,2007,0,98103,47.6607,-122.352,1450,5270,13.321215875492413,2007,2015,8,0.976709241172051,-5831.3819664,0.17031374966158022,3
1829700080,2014-12-12,340000,3,1.0,1450,9586,2.0,0,0,3,7,1450,0,1950,0,98155,47.7443,-122.326,1500,8592,12.73670383776449,1950,2014,64,0.15126225745879407,-5840.3692418,0.21497935778989447,3
6150200330,2014-08-25,358000,3,1.0,1150,4681,1.0,0,0,3,7,1150,0,1955,0,98133,47.7284,-122.336,1150,6800,12.788291058675025,1955,2014,59,0.2456740012817774,-5838.9015424,0.20729026194634234,3
3362400094,2014-12-03,550000,3,2.25,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6827,-122.346,1510,1501,13.217675375388819,2008,2014,6,1.5323383084577114,-5833.7876142,0.17964044206251711,3
2426059124,2014-12-16,1045000,4,3.25,4160,47480,2.0,0,0,3,10,4160,0,1995,0,98072,47.7266,-122.115,3400,40428,13.85952840031839,1995,2014,19,0.08761583824768324,-5828.133758999999,0.1932231094124947,0
6600000330,2014-06-27,718500,3,1.5,1200,6240,1.0,0,0,3,8,1030,170,1952,0,98112,47.6222,-122.287,2810,6240,13.484922376288697,1952,2014,62,0.19230769230769232,-5823.5759714000005,0.09534677592808835,3
236400260,2014-12-15,220000,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,12.301387370778713,1959,2014,55,0.17454545454545456,-5800.567857499999,0.1495171378111591,4
3336000626,2015-04-16,498000,3,1.5,1720,6570,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,1360,6000,13.118357364036902,1909,2015,106,0.2617960426179604,-5811.059826,0.06029112665227639,1
4402700070,2015-03-11,300000,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680,12.611541086966115,1950,2015,65,0.14322916666666666,-5840.9409821,0.22169242492518834,3
7017200110,2014-10-28,400000,3,1.0,1690,6658,1.0,0,0,3,7,1690,0,1942,1982,98133,47.7099,-122.35,1080,5925,12.899222326086994,1982,2014,32,0.25382997897266446,-5837.306264999999,0.20178373896806198,3
3384300160,2014-09-16,169950,3,1.0,1180,9832,1.0,0,0,3,7,1180,0,1970,0,98042,47.3845,-122.085,1220,9894,12.043265439190504,1970,2014,44,0.12001627339300244,-5784.9366825,0.21846650755661878,2
59500050,2014-12-16,324900,4,2.25,2010,7280,2.0,0,0,4,8,2010,0,1988,0,98032,47.3585,-122.286,1660,7579,12.691275799522568,1988,2014,26,0.2760989010989011,-5791.281531,0.21462962371465177,4
5381000411,2015-04-10,239950,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,1986,0,98188,47.4473,-122.284,1640,9167,12.388190014812611,1986,2015,29,0.2,-5802.0456332,0.13323399809302844,1
2487200775,2014-05-12,610000,4,3.0,2110,5000,1.5,0,2,4,7,1640,470,1930,0,98136,47.5195,-122.391,1380,5000,13.321215875492413,1930,2014,84,0.422,-5815.9591245,0.1816305281480053,1
3935900005,2015-05-01,1039000,4,2.25,2740,11343,1.0,0,2,5,10,1980,760,1953,0,98125,47.7117,-122.278,2790,10027,13.853770232544809,1953,2015,62,0.241558670545711,-5834.0912526,0.16392979049896106,3
2461900175,2014-05-22,400000,3,1.0,1040,6250,1.0,0,0,3,7,1040,0,1942,0,98136,47.5526,-122.385,1770,6250,12.899222326086994,1942,2014,72,0.1664,-5819.724951,0.1710818984209748,1
3904921100,2015-05-12,674725,4,2.5,2700,10160,2.0,0,0,3,9,2700,0,1988,0,98029,47.5685,-122.012,2760,9219,13.42206196151851,1988,2015,27,0.265748031496063,-5803.927822,0.20226070575900237,0
3274800460,2014-05-20,387000,2,2.25,1230,1280,2.0,0,0,3,8,960,270,2012,0,98144,47.5942,-122.298,1130,1357,12.866182555987908,2012,2014,2,0.9609375,-5820.6754716000005,0.0903181359124224,1
1771100240,2014-09-25,361000,3,1.75,1650,11220,1.0,0,0,4,7,1650,0,1969,0,98077,47.7567,-122.071,1340,10129,12.796636007394284,1969,2014,45,0.14705882352941177,-5829.7081257,0.24266071970079967,0
3574770100,2015-01-16,550000,4,2.75,3650,4534,2.0,0,0,3,7,2940,710,2014,0,98028,47.7397,-122.224,2400,7682,13.217675375388819,2014,2015,1,0.8050286722540803,-5834.9370928,0.17924063939130044,3
5589300145,2014-05-27,415000,3,2.25,1950,8868,1.0,0,0,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880,12.936036208848487,1964,2014,50,0.2198917456021651,-5840.862785599999,0.2164654284948654,3
3760500280,2014-10-14,1950000,3,2.5,2510,12779,1.5,0,4,3,10,2510,0,1968,0,98034,47.6982,-122.231,2810,12225,14.48334044336031,1968,2014,46,0.1964159949917834,-5830.1986842,0.13850119087566776,3
1180008370,2014-09-25,415000,4,3.5,3040,7125,2.0,0,1,3,8,2240,800,2002,0,98178,47.492,-122.225,2220,7800,12.936036208848487,2002,2014,12,0.4266666666666667,-5804.709699999999,0.06958946565400952,1
1951500030,2015-02-04,140000,3,1.0,1090,10620,1.5,0,0,3,7,1090,0,1959,0,98032,47.3748,-122.294,1380,10620,11.849404844423074,1959,2015,56,0.10263653483992467,-5793.6537912,0.20236849373145066,4
5412100920,2014-12-03,250000,4,2.75,1830,6643,2.0,0,0,3,8,1830,0,2001,0,98001,47.2601,-122.286,2400,6472,12.429220196836383,2001,2014,13,0.27547794671082343,-5779.2485886,0.30910800598103144,4
7203600750,2015-04-27,421000,3,2.5,1930,4505,1.0,0,3,4,7,1440,490,1973,0,98198,47.3459,-122.326,1550,4505,12.95039048795861,1973,2015,42,0.4284128745837958,-5791.6345634,0.24222297714459234,4
121039083,2015-02-06,629000,3,1.75,1460,12367,2.0,1,4,4,8,1120,340,1970,0,98023,47.3311,-122.375,1970,18893,13.351888125506433,1970,2015,45,0.11805611708579283,-5792.1433625,0.28038566530314835,4
4217401240,2014-07-17,990000,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,6000,13.805461232211272,1939,2014,75,0.36,-5827.644696,0.11764880078388479,3
8100400170,2015-04-10,500000,3,2.0,2050,11454,1.0,0,0,3,8,2050,0,1987,0,98052,47.6389,-122.11,1980,11424,13.122365377402328,1987,2015,28,0.178976776671905,-5817.186079,0.13018981116203227,0
6926700225,2014-07-02,895000,4,2.25,1950,5950,1.0,0,0,3,8,1330,620,1947,0,98109,47.639,-122.347,2600,5593,13.704580114574805,1947,2014,67,0.3277310924369748,-5828.488733,0.15422445239383972,3
9194102188,2014-10-09,675000,4,3.5,3190,6875,2.0,0,2,3,8,2120,1070,1999,0,98034,47.7082,-122.221,2550,6875,13.42246945133505,1999,2014,15,0.464,-5830.9439122,0.1476284628125364,3
5611500140,2014-08-22,686000,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,13.438634364432907,1999,2014,15,0.42857142857142855,-5806.4363736,0.1894963446613179,0
293620180,2015-03-31,900000,4,2.5,3510,6745,2.0,0,0,3,10,3510,0,1998,0,98075,47.6016,-122.074,3320,8370,13.710151153416941,1998,2015,17,0.5203854707190512,-5810.9177184,0.14594998099565162,0
1311200380,2014-08-27,210000,3,1.0,1730,7210,1.0,0,0,3,7,1430,300,1963,0,98001,47.3404,-122.28,1820,7210,12.25486757159303,1963,2014,51,0.23994452149791956,-5788.784112,0.2299731156679714,4
9526600090,2015-04-24,750000,4,2.5,2680,4548,2.0,0,0,3,8,2680,0,2009,0,98052,47.7073,-122.114,2750,4548,13.527829818844937,2009,2015,6,0.5892700087950747,-5825.729232199999,0.17749476392922534,0
1402200440,2015-02-12,410000,5,2.75,2910,16410,1.5,0,0,4,8,2910,0,1967,0,98058,47.44,-122.145,1980,18000,12.923914877701906,1967,2015,48,0.1773308957952468,-5794.5588,0.13911396785113278,2
4449800345,2014-10-08,584000,3,2.5,1790,3962,2.0,0,0,3,8,1790,0,1992,0,98117,47.6894,-122.391,1340,3960,13.277657974137664,1992,2014,22,0.4517920242301868,-5836.7533554,0.21873479497346887,3
3623059101,2014-08-11,420000,3,3.0,2700,47050,2.0,0,0,4,9,1570,1130,1986,0,98058,47.4446,-122.104,2260,45901,12.948012371209098,1986,2014,28,0.057385759829968117,-5793.1754384000005,0.16003518724983026,2
4019301160,2014-06-27,755000,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,32057,13.534474352733596,1950,2014,64,0.13415637860082305,-5839.6472838,0.20682801663796918,3
3066400130,2015-04-15,672500,4,2.5,2650,11108,2.0,0,0,3,10,2650,0,1987,0,98074,47.6304,-122.051,2650,11585,13.418758877445873,1987,2015,28,0.238566798703637,-5813.3379504,0.17736669107813635,0
3024059149,2014-11-12,1065000,4,2.25,3240,12930,2.0,0,0,4,9,2730,510,1968,0,98040,47.5373,-122.22,2610,12884,13.878486296092358,1968,2014,46,0.2505800464037123,-5810.008806,0.024160896522572552,1
3353401070,2014-06-25,260000,5,2.5,2025,7760,2.0,0,0,3,7,2025,0,2007,0,98001,47.2671,-122.256,1664,9000,12.468440756144114,2007,2014,7,0.2609536082474227,-5778.6865775999995,0.29660511855629157,4
1828000050,2014-05-14,625000,4,2.75,1680,11180,1.0,0,0,4,7,1680,0,1966,0,98052,47.6557,-122.127,2400,9627,13.345508528717259,1966,2014,48,0.15026833631484796,-5820.0476739000005,0.12886919553520831,0
3530530110,2015-02-17,149900,2,1.75,1090,1950,1.0,0,0,4,8,1090,0,1982,0,98198,47.3782,-122.319,1360,3426,11.917730355182513,1982,2015,33,0.558974358974359,-5795.2540458,0.21052233277970073,4
282500010,2015-01-07,685000,4,2.25,3133,16197,2.0,0,0,3,9,2533,600,1965,2010,98166,47.4255,-122.338,3090,15588,13.437175577097312,2010,2015,5,0.1934308822621473,-5801.9408189999995,0.18340159941680734,4
7574910860,2014-08-11,800000,4,2.5,2570,50308,1.5,0,0,3,10,2570,0,1993,0,98077,47.7418,-122.039,3420,37891,13.592368256649284,1993,2014,21,0.05108531446290848,-5826.3615302,0.25189190982200105,0
4057300170,2014-06-02,305000,2,1.5,1140,2980,2.0,0,0,3,7,1140,0,1988,0,98029,47.5707,-122.018,1150,2981,12.628070334272698,1988,2014,26,0.3825503355704698,-5804.4816726,0.1963646426089512,0
3180100023,2015-01-30,544000,3,2.5,1760,1755,3.5,0,0,3,8,1760,0,1998,0,98105,47.6688,-122.279,1700,1721,13.206706364071684,1998,2015,17,1.002849002849003,-5828.893195199999,0.12605212320732595,3
6448600060,2015-02-26,1550000,5,2.5,2450,20805,2.0,0,0,4,9,2450,0,1963,0,98004,47.6275,-122.227,3020,20324,14.253766134056512,1963,2015,52,0.11776015380918048,-5821.3664425,0.06800025245385592,3
5126400150,2014-06-17,239950,3,1.0,1140,8366,1.0,0,0,5,6,1140,0,1943,0,98058,47.4768,-122.177,960,7200,12.388190014812611,1943,2014,71,0.13626583791537175,-5800.5729936,0.09177091221272647,2
723000226,2014-10-28,1250000,3,2.75,2780,4815,3.0,0,2,3,10,2780,0,1974,0,98105,47.6569,-122.286,2820,5000,14.038654909278163,1974,2014,40,0.5773624091381101,-5827.7716734000005,0.12006738299795147,3
3935900093,2015-04-27,688000,5,1.75,2250,13526,1.0,0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078,13.441545570402797,1957,2015,58,0.16634629602247522,-5834.0289132,0.16349563122519523,3
886000090,2015-03-02,395000,2,1.0,700,7457,1.0,0,0,3,6,700,0,1943,0,98108,47.5348,-122.295,1500,7130,12.886643575525625,1943,2015,72,0.09387153010594072,-5813.268365999999,0.08494372443243657,1
3235390100,2015-02-03,377000,4,2.5,2170,11511,2.0,0,0,3,8,2170,0,1992,0,98031,47.3886,-122.188,1900,8961,12.840003118946523,1992,2015,23,0.1885153331595865,-5790.318256799999,0.1741015558149122,2
6190701112,2014-11-25,396000,3,1.0,1980,9540,1.0,0,0,3,7,1080,900,1949,0,98133,47.7551,-122.353,1680,9529,12.889172015485954,1949,2014,65,0.20754716981132076,-5842.9797503,0.23889078058020433,3
3023069166,2014-07-08,1135250,5,4.0,7320,217800,2.0,0,0,3,11,7320,0,1992,0,98058,47.4473,-122.086,3270,34500,13.942364329823056,1992,2014,22,0.03360881542699724,-5792.6510677999995,0.17111239103407638,2
2154900330,2014-08-27,234000,4,2.5,1820,8217,1.0,0,0,3,7,1120,700,1987,0,98001,47.263,-122.242,1310,8217,12.36308066783498,1987,2014,27,0.2214920287209444,-5777.523646,0.2990356389910068,4
923049110,2015-01-29,168500,2,1.0,1020,7742,1.0,0,0,4,6,1020,0,1935,1978,98168,47.499,-122.301,1510,7742,12.034696963475044,1978,2015,37,0.13174890209248255,-5809.175199,0.10658561690026529,1
4397650160,2014-09-22,848000,3,3.5,3010,5717,2.0,0,0,3,10,3010,0,2000,0,98007,47.5943,-122.15,2780,5138,13.650637094018627,2000,2014,14,0.5264999125415427,-5813.643745,0.07236761568644902,0
5153900080,2014-07-14,199000,3,1.0,1510,9100,1.0,0,0,3,7,1510,0,1966,0,98003,47.3331,-122.319,1180,7220,12.201065128819632,1966,2014,48,0.16593406593406593,-5789.7374589,0.25063535150847127,4
9510300130,2014-06-28,598000,4,2.5,3130,40918,2.0,0,0,3,9,3130,0,1994,0,98045,47.4761,-121.723,2760,35440,13.301347705172173,1994,2014,20,0.0764944523192727,-5778.933320300001,0.49835041214418446,0
6450300673,2014-12-31,310000,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,2003,0,98133,47.7337,-122.343,1370,1608,12.644330802262578,2003,2014,11,0.9625275532696547,-5839.8840591,0.21570827287956293,3
1775910460,2015-03-13,395000,3,2.5,1630,15200,1.0,0,0,3,7,1120,510,1988,0,98072,47.7454,-122.103,2050,15200,12.886643575525625,1988,2015,27,0.10723684210526316,-5829.856576199999,0.2155177719203269,0
2591720070,2014-05-02,482000,4,2.5,2710,35868,2.0,0,0,3,9,2710,0,1989,0,98038,47.375,-122.022,2780,36224,13.085701467719382,1989,2014,25,0.07555481208876993,-5780.79225,0.26721401111133203,2
3756500610,2015-03-24,355500,3,1.0,1120,10032,1.0,0,0,3,7,1120,0,1962,0,98034,47.7182,-122.194,1210,9918,12.781283341160998,1962,2015,53,0.11164274322169059,-5830.877730800001,0.15874677013780045,3
2212600040,2014-06-04,229500,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,98092,47.3377,-122.194,1690,22069,12.343662665771719,1968,2014,46,0.0532747411509752,-5784.3829138,0.22393725847648158,2
4315700390,2014-06-30,410000,1,1.5,1010,5750,1.0,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.392,1230,5750,12.923914877701906,1948,2014,66,0.17565217391304347,-5818.6503112,0.17896856928623422,1
5101404563,2014-06-27,561500,3,1.75,1960,6380,1.0,0,0,4,7,980,980,1939,0,98115,47.6975,-122.316,1480,6380,13.23836883410295,1939,2014,75,0.3072100313479624,-5834.16741,0.17054811917566942,3
3331500820,2014-06-10,516200,3,2.0,2110,5150,1.0,0,0,5,6,1080,1030,1919,0,98118,47.5521,-122.271,1170,5107,13.154251503498404,1919,2014,95,0.4097087378640777,-5814.242819100001,0.05753971863688118,1
121039156,2015-01-09,249000,3,1.0,1030,24750,1.0,0,2,3,5,1030,0,1943,0,98023,47.3343,-122.362,2810,28800,12.425212191503038,1943,2015,72,0.041616161616161614,-5791.919616599999,0.2704489105635452,4
1853080180,2014-10-26,810000,5,3.25,3290,6422,2.0,0,0,3,9,3290,0,2012,0,98074,47.5933,-122.061,3210,6891,13.60479076121576,2012,2014,2,0.5123014637184677,-5809.2857913,0.15653684112258667,0
2485000202,2015-04-10,986000,3,2.5,2380,16080,1.0,0,2,4,9,1340,1040,1964,0,98136,47.5262,-122.386,2560,10070,13.80141264778304,1964,2015,51,0.1480099502487562,-5816.5415132,0.17532296024086552,1
3751606513,2014-06-30,263400,4,2.0,1360,60548,1.0,0,0,3,6,960,400,1960,0,98001,47.2718,-122.265,1930,28800,12.481432864791325,1960,2014,54,0.022461518134372728,-5779.686627,0.29337950758104675,4
6116500028,2015-05-03,431000,3,1.75,1630,9000,1.0,0,0,4,7,1630,0,1956,0,98166,47.4521,-122.36,1600,11120,12.973865689268807,1956,2015,59,0.1811111111111111,-5806.238956,0.181891287675039,1
6056100150,2014-06-23,160797,3,1.5,1270,2356,2.0,0,0,3,7,1270,0,2012,0,98108,47.5671,-122.298,1490,2175,11.987904197838708,2012,2014,2,0.5390492359932089,-5817.3611958,0.08412983036796243,1
121059147,2014-11-04,392000,4,2.5,2300,41167,2.0,0,0,3,7,2300,0,1988,0,98042,47.3412,-122.108,2300,21765,12.879019669789754,1988,2014,26,0.05586999295552263,-5780.7392496,0.2438321073096198,2
2402100575,2014-06-13,1125000,6,3.75,3010,4360,2.0,0,0,3,9,2000,1010,2014,0,98103,47.6873,-122.333,1600,5160,13.933294482509151,2014,2014,0,0.6903669724770642,-5833.7304709,0.1736486389161318,3
2804100095,2014-05-16,724800,3,2.0,2050,3933,1.0,0,0,3,8,1180,870,1926,2001,98112,47.6436,-122.303,1940,4000,13.493652413400904,2001,2014,13,0.5212306127637936,-5826.9552108,0.12152454811461602,3
952003585,2015-02-09,866500,4,3.5,3080,4945,2.0,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945,13.672218542205222,2014,2015,1,0.6228513650151668,-5821.103989800001,0.1649791330290722,1
8562501040,2014-11-20,452000,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350,13.021439671201302,1963,2014,51,0.21496598639455783,-5823.4965036,0.1277004074905916,0
3210950510,2014-09-04,535000,3,1.0,1330,40259,1.0,0,0,4,7,1330,0,1977,0,98024,47.552,-121.89,1710,34787,13.190023895035274,1977,2014,37,0.033036091308775675,-5796.11328,0.3242291089121678,0
7305300045,2014-07-07,320000,3,1.0,1560,7552,1.0,0,0,4,6,910,650,1948,0,98155,47.7552,-122.327,1200,8152,12.676079399771027,1948,2014,66,0.2065677966101695,-5841.750350400001,0.22485881421809045,3
3362401815,2014-09-30,764000,3,2.0,1420,4080,1.5,0,0,5,8,1420,0,1904,0,98103,47.6801,-122.348,1220,3060,13.546324377048325,1904,2014,110,0.3480392156862745,-5833.5648748,0.17937327169209066,3
3395041206,2014-09-25,285000,3,2.5,1800,2516,2.0,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.293,1800,2562,12.560247968016562,2001,2014,13,0.7154213036565977,-5813.8214493000005,0.08154194948483992,1
1370801585,2014-06-03,975000,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,98199,47.6428,-122.411,2910,5350,13.790193775620484,1958,2014,56,0.4280373831775701,-5832.0027908,0.21330772269417952,3
7960100030,2014-08-14,601000,4,3.5,2160,3600,2.0,0,0,3,8,1660,500,1998,0,98122,47.6103,-122.297,1230,3840,13.30635187740947,1998,2014,16,0.6,-5822.5968591,0.09657876269295768,1
1922059027,2015-01-23,282510,4,1.0,1450,32234,1.5,0,0,4,6,1450,0,1932,0,98030,47.3818,-122.21,1530,10125,12.551472766863665,1932,2015,83,0.04498355773406962,-5790.529777999999,0.1789795679231635,2
2755200090,2014-07-14,576000,3,1.0,1140,5395,1.0,0,0,4,7,1010,130,1909,0,98115,47.6782,-122.306,1700,5376,13.263864675787632,1909,2014,105,0.211306765523633,-5831.329929199999,0.1491380202364633,3
798000457,2015-03-02,235000,3,1.0,1310,15022,1.0,0,0,3,7,1310,0,1934,1984,98168,47.5008,-122.332,1530,13154,12.367345048436391,1984,2015,31,0.08720543203301824,-5810.867865599999,0.1322481932215495,1
3031200165,2014-06-11,262500,3,1.5,1160,8906,1.0,0,0,3,7,1160,0,1962,0,98118,47.5362,-122.29,1160,8906,12.47801017053037,1962,2014,52,0.13024927015495172,-5813.201898,0.07975525517736001,1
2213000030,2014-05-12,1264000,4,3.75,3490,9170,2.0,0,0,3,9,3490,0,2012,0,98004,47.5991,-122.2,1810,8470,14.049792644827868,2012,2014,2,0.38058887677208286,-5816.61002,0.04088045788862784,1
2523069156,2014-12-03,520000,3,2.25,2510,43995,2.0,0,0,3,8,2510,0,1981,0,98027,47.4545,-121.988,2470,48351,13.161586013632684,1981,2014,33,0.05705193772019548,-5788.879546,0.2498233731582961,2
7689600650,2014-09-17,323500,3,3.0,2240,11536,2.0,0,0,3,7,2240,0,1943,2005,98178,47.4886,-122.245,1650,8760,12.686957484108422,2005,2014,9,0.1941747572815534,-5805.243907,0.07846766094367665,1
4365200055,2014-12-05,450000,4,2.25,1990,7320,1.0,0,0,4,7,1030,960,1965,0,98126,47.5237,-122.376,1320,7320,13.017005083966255,1965,2014,49,0.2718579234972678,-5815.7603112,0.16607011163715776,1
475001235,2014-08-08,870000,5,4.0,3400,5000,2.0,0,0,3,8,2320,1080,1900,2013,98107,47.6655,-122.363,1910,5000,13.676249640055394,2013,2014,1,0.68,-5832.4935765,0.18205507405739035,3
5569620050,2014-07-21,731688,4,3.0,2630,5772,2.0,0,0,3,9,2630,0,2006,0,98052,47.6952,-122.133,3460,6158,13.503110839275449,2006,2014,8,0.4556479556479556,-5825.1578616,0.15703702418924323,0
1726069198,2014-09-18,850000,3,2.5,3260,91911,2.0,0,0,4,9,3260,0,1984,0,98077,47.737,-122.074,2520,65775,13.652992804936396,1984,2014,30,0.03546909510287126,-5827.446538,0.22516998024794593,0
9136100056,2014-05-28,875000,3,2.75,2280,4280,1.0,0,0,5,7,1280,1000,1917,0,98103,47.6685,-122.335,1650,4280,13.681980308196241,1917,2014,97,0.5327102803738317,-5831.5259475,0.1619503000919768,3
6821600065,2014-10-30,478000,2,1.0,820,6000,1.0,0,0,3,7,820,0,1939,0,98199,47.6494,-122.395,1630,6000,13.077368103521614,1939,2014,75,0.13666666666666666,-5832.048313,0.20145124858426527,3
2891000010,2014-08-06,269000,4,2.5,1594,7665,1.0,0,0,5,7,1088,506,1975,0,98002,47.3262,-122.211,1536,6000,12.502470376049185,1975,2014,39,0.20795825179386823,-5783.7822282,0.2345529762208856,4
2895810200,2014-10-02,265000,3,2.5,1400,3368,2.0,0,0,3,7,1400,0,2013,0,98146,47.5134,-122.342,1400,4316,12.487488878546145,2013,2014,1,0.4156769596199525,-5812.8843828,0.13636649076966786,1
2394600157,2015-04-07,460000,3,2.25,1530,1840,2.0,0,0,3,8,1240,290,2008,0,98144,47.587,-122.301,1800,3431,13.038983942375959,2008,2015,7,0.8315217391304348,-5819.937687000001,0.09077225545675055,1
5634500170,2014-08-19,250000,2,1.0,950,11835,1.0,0,0,3,5,950,0,1932,0,98028,47.7494,-122.237,1690,12586,12.429220196836383,1932,2014,82,0.08027038445289396,-5836.7434078,0.19005096839764227,3
8857640410,2015-01-19,355000,4,2.25,2200,3404,2.0,0,0,3,8,2200,0,2005,0,98038,47.3895,-122.034,2200,3449,12.779875885354993,2005,2015,10,0.6462984723854289,-5783.130243,0.24851692913331577,2
7519000585,2015-03-11,520000,2,1.0,1250,3708,1.5,0,0,3,7,1250,0,1926,0,98117,47.685,-122.363,1430,3708,13.161586013632684,1926,2015,89,0.337108953613808,-5834.879655000001,0.19393359387775977,3
7967950040,2015-04-16,485000,4,2.5,3710,15935,1.0,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.267,3674,17913,13.091906231773164,2005,2015,10,0.23282083464072795,-5789.6847976,0.21455314222999292,4
1624049293,2014-05-06,390000,5,3.75,2890,5000,1.0,0,0,3,7,1310,1580,2006,0,98108,47.5701,-122.296,1930,5117,12.873904582205107,2006,2014,8,0.578,-5817.6329496,0.08242257163407675,1
8732130940,2014-06-09,213000,4,1.75,1980,9000,1.0,0,0,2,7,1480,500,1978,0,98023,47.3071,-122.381,1980,9360,12.269052139516223,1978,2014,36,0.22,-5789.4902051,0.3036134640561291,4
98030400,2014-07-11,790000,4,3.5,3560,6098,2.0,0,0,3,10,3560,0,2006,0,98075,47.5828,-121.972,3660,6846,13.579789490265188,2006,2014,8,0.5837979665464087,-5803.7692816,0.243115112377505,0
5116060030,2014-10-28,315000,2,2.25,1290,2436,2.0,0,0,3,7,1290,0,1984,0,98052,47.6803,-122.156,1360,3088,12.660331092405906,1984,2014,30,0.5295566502463054,-5824.434726800001,0.13294123452557485,0
